standard_basis,standard_no_basis,clearing,compression,update,topologylayer,gudhi,dionysus,ripser
4.958434587344527,2.6865663565695286,2.625812631100416,2.281133536249399,2.5539373718202114,0,0.9104530476033688,0,0.07443550042808056
4.483992584049702,2.7074072305113077,2.578344075009227,2.347308801487088,2.1086615435779095,0,0.8770540542900562,0,0.07502199150621891
3.2943110447376966,2.16900797188282,2.1232286542654037,1.9968090318143368,2.4102880395948887,0,1.0084151346236467,0,0.07917069271206856
5.751425629481673,3.2218402456492186,3.1061755642294884,2.609730677679181,2.7768184076994658,0,0.902590200304985,0,0.07944067008793354
8.217878440394998,4.533940074965358,4.425516789779067,3.849916275590658,3.7935431115329266,0,1.3565300162881613,0,0.09675500728189945
5.411149660125375,3.1778816897422075,3.025320068001747,2.6697872914373875,2.385821793228388,0,1.0882263761013746,0,0.08133414573967457
4.635804172605276,2.667082868516445,2.5599321331828833,2.230723548680544,2.302568979561329,0,0.8004530686885118,0,0.07093743793666363
5.076613619923592,3.019578954204917,2.8618768081068993,2.5170791130512953,2.278741020709276,0,0.9714422225952148,0,0.07690420374274254
5.212364522740245,3.1548427678644657,3.010045787319541,2.7353928834199905,2.9037119690328836,0,1.108515664935112,0,0.07899979501962662
4.509277071803808,2.733955593779683,2.6221853736788034,2.4000220969319344,2.553599214181304,0,0.9518406856805086,0,0.08176097832620144
6.394644068554044,3.675727616995573,3.5196132361888885,3.175456754863262,3.1067251581698656,0,1.1781018022447824,0,0.08204925991594791
5.127638643607497,2.9806855246424675,2.9326491747051477,2.5138819236308336,2.530806567519903,0,0.9329804684966803,0,0.07053153030574322
3.9402436930686235,2.5085753593593836,2.56565067358315,2.2124415058642626,2.4825560059398413,0,1.011090386658907,0,0.07969621941447258
3.4548198208212852,2.316434958949685,2.1447296645492315,1.9840218517929316,2.4031534530222416,0,0.9491945877671242,0,0.07912860438227654
3.5849583633244038,2.197963448241353,2.1149960793554783,1.943621339276433,1.908560786396265,0,0.7961841076612473,0,0.07132567837834358
5.16365066356957,3.0873158872127533,3.0055461786687374,2.701918425038457,2.8924652505666018,0,1.1788237318396568,0,0.08161364123225212
4.390513904392719,2.866155980154872,2.593132734298706,2.3299882728606462,2.238281823694706,0,1.0171428620815277,0,0.07893500477075577
4.585097912698984,2.83775382861495,2.6790740117430687,2.408121708780527,2.0633927695453167,0,0.8604649510234594,0,0.07295002043247223
3.913455491885543,2.4662181194871664,2.3514120876789093,2.0898515973240137,1.9700132347643375,0,0.8636928573250771,0,0.07603511959314346
5.739306228235364,3.4174658097326756,3.262190766632557,2.881438981741667,2.9872254263609648,0,1.1333843003958464,0,0.08225549943745136
